   Time             I(L1)             Ibat              V(L1)             K2                K1                Vbat_U            Vbat            
 9.090000000E+003  0.000000000E+000 -1.349539269E-007 -1.592865715E-006  1.000000000E+000  0.000000000E+000 -6.409861113E-001  3.206409861E+002 
 9.100000000E+003  0.000000000E+000 -1.349816825E-007 -8.044804082E-005  1.000000000E+000  0.000000000E+000 -6.409861107E-001  3.206409861E+002 
 9.110000000E+003  0.000000000E+000 -1.349539269E-007 -1.602328325E-006  1.000000000E+000  0.000000000E+000 -6.409861101E-001  3.206409861E+002 
 9.120000000E+003  0.000000000E+000 -1.349539269E-007 -8.043857918E-005  1.000000000E+000  0.000000000E+000 -6.409861095E-001  3.206409861E+002 
 9.130000000E+003  0.000000000E+000 -1.349539269E-007 -1.611788775E-006  1.000000000E+000  0.000000000E+000 -6.409861089E-001  3.206409861E+002 
 9.140000000E+003  0.000000000E+000 -1.349816825E-007 -8.042911975E-005  1.000000000E+000  0.000000000E+000 -6.409861083E-001  3.206409861E+002 
 9.150000000E+003  0.000000000E+000 -1.349539269E-007 -1.621246895E-006  1.000000000E+000  0.000000000E+000 -6.409861077E-001  3.206409861E+002 
 9.160000000E+003  0.000000000E+000 -1.349539269E-007 -8.041966259E-005  1.000000000E+000  0.000000000E+000 -6.409861071E-001  3.206409861E+002 
 9.170000000E+003  0.000000000E+000 -1.349816825E-007 -1.630702741E-006  1.000000000E+000  0.000000000E+000 -6.409861065E-001  3.206409861E+002 
 9.180000000E+003  0.000000000E+000 -1.350371936E-007 -8.041020772E-005  1.000000000E+000  0.000000000E+000 -6.409861059E-001  3.206409861E+002 
 9.190000000E+003  0.000000000E+000 -1.349816825E-007 -1.640156370E-006  1.000000000E+000  0.000000000E+000 -6.409861053E-001  3.206409861E+002 
 9.200000000E+003  0.000000000E+000 -1.349539269E-007 -8.040075511E-005  1.000000000E+000  0.000000000E+000 -6.409861047E-001  3.206409861E+002 
 9.210000000E+003  0.000000000E+000 -1.349816825E-007 -1.649607668E-006  1.000000000E+000  0.000000000E+000 -6.409861041E-001  3.206409861E+002 
 9.220000000E+003  0.000000000E+000 -1.350094381E-007 -8.039130478E-005  1.000000000E+000  0.000000000E+000 -6.409861035E-001  3.206409861E+002 
 9.230000000E+003  0.000000000E+000 -1.349816825E-007 -1.659056750E-006  1.000000000E+000  0.000000000E+000 -6.409861029E-001  3.206409861E+002 
 9.240000000E+003  0.000000000E+000 -1.350094381E-007 -8.038185672E-005  1.000000000E+000  0.000000000E+000 -6.409861023E-001  3.206409861E+002 
 9.250000000E+003  0.000000000E+000 -1.349539269E-007 -1.668503444E-006  1.000000000E+000  0.000000000E+000 -6.409861017E-001  3.206409861E+002 
 9.260000000E+003  0.000000000E+000 -1.349816825E-007 -8.037241105E-005  1.000000000E+000  0.000000000E+000 -6.409861011E-001  3.206409861E+002 
 9.270000000E+003  0.000000000E+000 -1.350094381E-007 -1.677947921E-006  1.000000000E+000  0.000000000E+000 -6.409861005E-001  3.206409861E+002 
 9.280000000E+003  0.000000000E+000 -1.349539269E-007 -8.036296754E-005  1.000000000E+000  0.000000000E+000 -6.409860999E-001  3.206409861E+002 
 9.290000000E+003  0.000000000E+000 -1.350094381E-007 -1.687390068E-006  1.000000000E+000  0.000000000E+000 -6.409860993E-001  3.206409861E+002 
 9.300000000E+003  0.000000000E+000 -1.349539269E-007 -8.035352636E-005  1.000000000E+000  0.000000000E+000 -6.409860987E-001  3.206409861E+002 
 9.310000000E+003  0.000000000E+000 -1.350094381E-007 -1.696830054E-006  1.000000000E+000  0.000000000E+000 -6.409860981E-001  3.206409861E+002 
 9.320000000E+003  0.000000000E+000 -1.350094381E-007 -8.034408734E-005  1.000000000E+000  0.000000000E+000 -6.409860975E-001  3.206409861E+002 
 9.330000000E+003  0.000000000E+000 -1.349816825E-007 -1.706267824E-006  1.000000000E+000  0.000000000E+000 -6.409860969E-001  3.206409861E+002 
 9.340000000E+003  0.000000000E+000 -1.349539269E-007 -8.033465059E-005  1.000000000E+000  0.000000000E+000 -6.409860963E-001  3.206409861E+002 
 9.350000000E+003  0.000000000E+000 -1.349539269E-007 -1.715703263E-006  1.000000000E+000  0.000000000E+000 -6.409860957E-001  3.206409861E+002 
 9.360000000E+003  0.000000000E+000 -1.350094381E-007 -8.032521612E-005  1.000000000E+000  0.000000000E+000 -6.409860951E-001  3.206409861E+002 
 9.370000000E+003  0.000000000E+000 -1.349816825E-007 -1.725136485E-006  1.000000000E+000  0.000000000E+000 -6.409860945E-001  3.206409861E+002 
 9.380000000E+003  0.000000000E+000 -1.349816825E-007 -8.031578392E-005  1.000000000E+000  0.000000000E+000 -6.409860939E-001  3.206409861E+002 
 9.390000000E+003  0.000000000E+000 -1.349539269E-007 -1.734567320E-006  1.000000000E+000  0.000000000E+000 -6.409860933E-001  3.206409861E+002 
 9.400000000E+003  0.000000000E+000 -1.349816825E-007 -8.030635405E-005  1.000000000E+000  0.000000000E+000 -6.409860927E-001  3.206409861E+002 
 9.410000000E+003  0.000000000E+000 -1.349539269E-007 -1.743995995E-006  1.000000000E+000  0.000000000E+000 -6.409860921E-001  3.206409861E+002 
 9.420000000E+003  0.000000000E+000 -1.350094381E-007 -8.029692634E-005  1.000000000E+000  0.000000000E+000 -6.409860915E-001  3.206409861E+002 
 9.430000000E+003  0.000000000E+000 -1.350094381E-007 -1.753422396E-006  1.000000000E+000  0.000000000E+000 -6.409860909E-001  3.206409861E+002 
 9.440000000E+003  0.000000000E+000 -1.349539269E-007 -8.028750091E-005  1.000000000E+000  0.000000000E+000 -6.409860903E-001  3.206409861E+002 
 9.450000000E+003  0.000000000E+000 -1.349816825E-007 -1.762846580E-006  1.000000000E+000  0.000000000E+000 -6.409860897E-001  3.206409861E+002 
 9.460000000E+003  0.000000000E+000 -1.349539269E-007 -8.027807775E-005  1.000000000E+000  0.000000000E+000 -6.409860891E-001  3.206409861E+002 
 9.470000000E+003  0.000000000E+000 -1.349816825E-007 -1.772268490E-006  1.000000000E+000  0.000000000E+000 -6.409860885E-001  3.206409861E+002 
 9.480000000E+003  0.000000000E+000 -1.350094381E-007 -8.026865680E-005  1.000000000E+000  0.000000000E+000 -6.409860879E-001  3.206409861E+002 
 9.490000000E+003  0.000000000E+000 -1.349539269E-007 -1.781688127E-006  1.000000000E+000  0.000000000E+000 -6.409860873E-001  3.206409861E+002 
 9.500000000E+003  0.000000000E+000 -1.349816825E-007 -8.025923813E-005  1.000000000E+000  0.000000000E+000 -6.409860867E-001  3.206409861E+002 
 9.510000000E+003  0.000000000E+000 -1.349816825E-007 -1.791105547E-006  1.000000000E+000  0.000000000E+000 -6.409860861E-001  3.206409861E+002 
 9.520000000E+003  0.000000000E+000 -1.350094381E-007 -8.024982174E-005  1.000000000E+000  0.000000000E+000 -6.409860855E-001  3.206409861E+002 
 9.530000000E+003  0.000000000E+000 -1.349816825E-007 -1.800520693E-006  1.000000000E+000  0.000000000E+000 -6.409860849E-001  3.206409861E+002 
 9.540000000E+003  0.000000000E+000 -1.350371936E-007 -8.024040756E-005  1.000000000E+000  0.000000000E+000 -6.409860843E-001  3.206409861E+002 
 9.550000000E+003  0.000000000E+000 -1.349539269E-007 -1.809933565E-006  1.000000000E+000  0.000000000E+000 -6.409860837E-001  3.206409861E+002 
 9.560000000E+003  0.000000000E+000 -1.350371936E-007 -8.023099571E-005  1.000000000E+000  0.000000000E+000 -6.409860831E-001  3.206409861E+002 
 9.570000000E+003  0.000000000E+000 -1.349816825E-007 -1.819344106E-006  1.000000000E+000  0.000000000E+000 -6.409860825E-001  3.206409861E+002 
 9.580000000E+003  0.000000000E+000 -1.349816825E-007 -8.022158613E-005  1.000000000E+000  0.000000000E+000 -6.409860819E-001  3.206409861E+002 
 9.590000000E+003  0.000000000E+000 -1.350094381E-007 -1.828752488E-006  1.000000000E+000  0.000000000E+000 -6.409860813E-001  3.206409861E+002 
 9.600000000E+003  0.000000000E+000 -1.349261713E-007 -8.021217877E-005  1.000000000E+000  0.000000000E+000 -6.409860807E-001  3.206409861E+002 
 9.610000000E+003  0.000000000E+000 -1.350094381E-007 -1.838158425E-006  1.000000000E+000  0.000000000E+000 -6.409860801E-001  3.206409861E+002 
 9.620000000E+003  0.000000000E+000 -1.349816825E-007 -8.020277380E-005  1.000000000E+000  0.000000000E+000 -6.409860795E-001  3.206409861E+002 
 9.630000000E+003  0.000000000E+000 -1.349816825E-007 -1.847562203E-006  1.000000000E+000  0.000000000E+000 -6.409860789E-001  3.206409861E+002 
 9.640000000E+003  0.000000000E+000 -1.349539269E-007 -8.019337093E-005  1.000000000E+000  0.000000000E+000 -6.409860783E-001  3.206409861E+002 
 9.650000000E+003  0.000000000E+000 -1.349816825E-007 -1.856963820E-006  1.000000000E+000  0.000000000E+000 -6.409860777E-001  3.206409861E+002 
 9.660000000E+003  0.000000000E+000 -1.349816825E-007 -8.018397040E-005  1.000000000E+000  0.000000000E+000 -6.409860771E-001  3.206409861E+002 
 9.670000000E+003  0.000000000E+000 -1.349539269E-007 -1.866363050E-006  1.000000000E+000  0.000000000E+000 -6.409860765E-001  3.206409861E+002 
 9.680000000E+003  0.000000000E+000 -1.349816825E-007 -8.017457208E-005  1.000000000E+000  0.000000000E+000 -6.409860759E-001  3.206409861E+002 
 9.690000000E+003  0.000000000E+000 -1.349816825E-007 -1.875760120E-006  1.000000000E+000  0.000000000E+000 -6.409860753E-001  3.206409861E+002 
 9.700000000E+003  0.000000000E+000 -1.350371936E-007 -8.016517603E-005  1.000000000E+000  0.000000000E+000 -6.409860747E-001  3.206409861E+002 
 9.710000000E+003  0.000000000E+000 -1.349261713E-007 -1.885154859E-006  1.000000000E+000  0.000000000E+000 -6.409860741E-001  3.206409861E+002 
 9.720000000E+003  0.000000000E+000 -1.349816825E-007 -8.015578231E-005  1.000000000E+000  0.000000000E+000 -6.409860735E-001  3.206409861E+002 
 9.730000000E+003  0.000000000E+000 -1.350094381E-007 -1.894547324E-006  1.000000000E+000  0.000000000E+000 -6.409860729E-001  3.206409861E+002 
 9.740000000E+003  0.000000000E+000 -1.349539269E-007 -8.014639081E-005  1.000000000E+000  0.000000000E+000 -6.409860723E-001  3.206409861E+002 
 9.750000000E+003  0.000000000E+000 -1.349539269E-007 -1.903937516E-006  1.000000000E+000  0.000000000E+000 -6.409860717E-001  3.206409861E+002 
 9.760000000E+003  0.000000000E+000 -1.349816825E-007 -8.013700159E-005  1.000000000E+000  0.000000000E+000 -6.409860711E-001  3.206409861E+002 
 9.770000000E+003  0.000000000E+000 -1.350094381E-007 -1.913325548E-006  1.000000000E+000  0.000000000E+000 -6.409860705E-001  3.206409861E+002 
 9.780000000E+003  0.000000000E+000 -1.350094381E-007 -8.012761452E-005  1.000000000E+000  0.000000000E+000 -6.409860699E-001  3.206409861E+002 
 9.790000000E+003  0.000000000E+000 -1.349816825E-007 -1.922711306E-006  1.000000000E+000  0.000000000E+000 -6.409860693E-001  3.206409861E+002 
 9.800000000E+003  0.000000000E+000 -1.349816825E-007 -8.011822979E-005  1.000000000E+000  0.000000000E+000 -6.409860687E-001  3.206409861E+002 
 9.810000000E+003  0.000000000E+000 -1.349816825E-007 -1.932094790E-006  1.000000000E+000  0.000000000E+000 -6.409860681E-001  3.206409861E+002 
 9.820000000E+003  0.000000000E+000 -1.349539269E-007 -8.010884721E-005  1.000000000E+000  0.000000000E+000 -6.409860675E-001  3.206409861E+002 
 9.830000000E+003  0.000000000E+000 -1.349816825E-007 -1.941476114E-006  1.000000000E+000  0.000000000E+000 -6.409860669E-001  3.206409861E+002 
 9.840000000E+003  0.000000000E+000 -1.349816825E-007 -8.009946691E-005  1.000000000E+000  0.000000000E+000 -6.409860663E-001  3.206409861E+002 
 9.850000000E+003  0.000000000E+000 -1.349539269E-007 -1.950855051E-006  1.000000000E+000  0.000000000E+000 -6.409860657E-001  3.206409861E+002 
 9.860000000E+003  0.000000000E+000 -1.350094381E-007 -8.009008894E-005  1.000000000E+000  0.000000000E+000 -6.409860651E-001  3.206409861E+002 
 9.870000000E+003  0.000000000E+000 -1.349539269E-007 -1.960231828E-006  1.000000000E+000  0.000000000E+000 -6.409860645E-001  3.206409861E+002 
 9.880000000E+003  0.000000000E+000 -1.350094381E-007 -8.008071313E-005  1.000000000E+000  0.000000000E+000 -6.409860639E-001  3.206409861E+002 
 9.890000000E+003  0.000000000E+000 -1.349539269E-007 -1.969606330E-006  1.000000000E+000  0.000000000E+000 -6.409860633E-001  3.206409861E+002 
 9.900000000E+003  0.000000000E+000 -1.349816825E-007 -8.007133965E-005  1.000000000E+000  0.000000000E+000 -6.409860627E-001  3.206409861E+002 
 9.910000000E+003  0.000000000E+000 -1.349816825E-007 -1.978978617E-006  1.000000000E+000  0.000000000E+000 -6.409860621E-001  3.206409861E+002 
 9.920000000E+003  0.000000000E+000 -1.350094381E-007 -8.006196833E-005  1.000000000E+000  0.000000000E+000 -6.409860615E-001  3.206409861E+002 
 9.930000000E+003  0.000000000E+000 -1.349539269E-007 -1.988348629E-006  1.000000000E+000  0.000000000E+000 -6.409860609E-001  3.206409861E+002 
 9.940000000E+003  0.000000000E+000 -1.349816825E-007 -8.005259929E-005  1.000000000E+000  0.000000000E+000 -6.409860603E-001  3.206409861E+002 
 9.950000000E+003  0.000000000E+000 -1.349539269E-007 -1.997716424E-006  1.000000000E+000  0.000000000E+000 -6.409860597E-001  3.206409861E+002 
 9.960000000E+003  0.000000000E+000 -1.349261713E-007 -8.004323240E-005  1.000000000E+000  0.000000000E+000 -6.409860591E-001  3.206409861E+002 
 9.970000000E+003  0.000000000E+000 -1.350094381E-007 -2.007082060E-006  1.000000000E+000  0.000000000E+000 -6.409860585E-001  3.206409861E+002 
 9.980000000E+003  0.000000000E+000 -1.349539269E-007 -8.003386785E-005  1.000000000E+000  0.000000000E+000 -6.409860579E-001  3.206409861E+002 
 9.990000000E+003  0.000000000E+000 -1.349539269E-007 -2.016445364E-006  1.000000000E+000  0.000000000E+000 -6.409860573E-001  3.206409861E+002 
 1.000000000E+004  0.000000000E+000 -1.350094381E-007 -8.002450545E-005  1.000000000E+000  0.000000000E+000 -6.409860567E-001  3.206409861E+002 
 1.001000000E+004  0.000000000E+000 -1.349816825E-007 -2.025806452E-006  1.000000000E+000  0.000000000E+000 -6.409860561E-001  3.206409861E+002 
 1.002000000E+004  0.000000000E+000 -1.349816825E-007 -8.001514539E-005  1.000000000E+000  0.000000000E+000 -6.409860555E-001  3.206409861E+002 
 1.003000000E+004  0.000000000E+000 -1.350094381E-007 -2.035165210E-006  1.000000000E+000  0.000000000E+000 -6.409860549E-001  3.206409861E+002 
 1.004000000E+004  0.000000000E+000 -1.349816825E-007 -8.000578765E-005  1.000000000E+000  0.000000000E+000 -6.409860543E-001  3.206409861E+002 
 1.005000000E+004  0.000000000E+000 -1.349816825E-007 -2.044521750E-006  1.000000000E+000  0.000000000E+000 -6.409860537E-001  3.206409861E+002 
 1.006000000E+004  0.000000000E+000 -1.350094381E-007 -7.999643208E-005  1.000000000E+000  0.000000000E+000 -6.409860531E-001  3.206409861E+002 
 1.007000000E+004  0.000000000E+000 -1.349816825E-007 -2.053875960E-006  1.000000000E+000  0.000000000E+000 -6.409860525E-001  3.206409861E+002 
 1.008000000E+004  0.000000000E+000 -1.350094381E-007 -7.998707883E-005  1.000000000E+000  0.000000000E+000 -6.409860519E-001  3.206409861E+002 
 1.009000000E+004  0.000000000E+000 -1.349539269E-007 -2.063227953E-006  1.000000000E+000  0.000000000E+000 -6.409860513E-001  3.206409861E+002 
 1.010000000E+004  0.000000000E+000 -1.349816825E-007 -7.997772775E-005  1.000000000E+000  0.000000000E+000 -6.409860507E-001  3.206409861E+002 
 1.011000000E+004  0.000000000E+000 -1.349816825E-007 -2.072577786E-006  1.000000000E+000  0.000000000E+000 -6.409860501E-001  3.206409860E+002 
 1.012000000E+004  0.000000000E+000 -1.349539269E-007 -7.996837900E-005  1.000000000E+000  0.000000000E+000 -6.409860495E-001  3.206409860E+002 
 1.013000000E+004  0.000000000E+000 -1.349816825E-007 -2.081925288E-006  1.000000000E+000  0.000000000E+000 -6.409860489E-001  3.206409860E+002 
 1.014000000E+004  0.000000000E+000 -1.350094381E-007 -7.995903240E-005  1.000000000E+000  0.000000000E+000 -6.409860483E-001  3.206409860E+002 
 1.015000000E+004  0.000000000E+000 -1.349816825E-007 -2.091270630E-006  1.000000000E+000  0.000000000E+000 -6.409860477E-001  3.206409860E+002 
 1.016000000E+004  0.000000000E+000 -1.350094381E-007 -7.994968809E-005  1.000000000E+000  0.000000000E+000 -6.409860471E-001  3.206409860E+002 
 1.017000000E+004  0.000000000E+000 -1.349816825E-007 -2.100613585E-006  1.000000000E+000  0.000000000E+000 -6.409860465E-001  3.206409860E+002 
 1.018000000E+004  0.000000000E+000 -1.349816825E-007 -7.994034610E-005  1.000000000E+000  0.000000000E+000 -6.409860459E-001  3.206409860E+002 
 1.019000000E+004  0.000000000E+000 -1.349816825E-007 -2.109954380E-006  1.000000000E+000  0.000000000E+000 -6.409860453E-001  3.206409860E+002 
 1.020000000E+004  0.000000000E+000 -1.349539269E-007 -7.993100633E-005  1.000000000E+000  0.000000000E+000 -6.409860447E-001  3.206409860E+002 
 1.021000000E+004  0.000000000E+000 -1.350094381E-007 -2.119292844E-006  1.000000000E+000  0.000000000E+000 -6.409860441E-001  3.206409860E+002 
 1.022000000E+004  0.000000000E+000 -1.350094381E-007 -7.992166883E-005  1.000000000E+000  0.000000000E+000 -6.409860435E-001  3.206409860E+002 
 1.023000000E+004  0.000000000E+000 -1.349816825E-007 -2.128629149E-006  1.000000000E+000  0.000000000E+000 -6.409860429E-001  3.206409860E+002 
 1.024000000E+004  0.000000000E+000 -1.349539269E-007 -7.991233343E-005  1.000000000E+000  0.000000000E+000 -6.409860423E-001  3.206409860E+002 
 1.025000000E+004  0.000000000E+000 -1.349539269E-007 -2.137963293E-006  1.000000000E+000  0.000000000E+000 -6.409860417E-001  3.206409860E+002 
 1.026000000E+004  0.000000000E+000 -1.349816825E-007 -7.990300031E-005  1.000000000E+000  0.000000000E+000 -6.409860411E-001  3.206409860E+002 
 1.027000000E+004  0.000000000E+000 -1.349816825E-007 -2.147295106E-006  1.000000000E+000  0.000000000E+000 -6.409860405E-001  3.206409860E+002 
 1.028000000E+004  0.000000000E+000 -1.350094381E-007 -7.989366935E-005  1.000000000E+000  0.000000000E+000 -6.409860399E-001  3.206409860E+002 
 1.029000000E+004  0.000000000E+000 -1.349816825E-007 -2.156624817E-006  1.000000000E+000  0.000000000E+000 -6.409860393E-001  3.206409860E+002 
 1.030000000E+004  0.000000000E+000 -1.350094381E-007 -7.988434072E-005  1.000000000E+000  0.000000000E+000 -6.409860387E-001  3.206409860E+002 
 1.031000000E+004  0.000000000E+000 -1.349261713E-007 -2.165952139E-006  1.000000000E+000  0.000000000E+000 -6.409860381E-001  3.206409860E+002 
 1.032000000E+004  0.000000000E+000 -1.349816825E-007 -7.987501436E-005  1.000000000E+000  0.000000000E+000 -6.409860375E-001  3.206409860E+002 
 1.033000000E+004  0.000000000E+000 -1.350094381E-007 -2.175277302E-006  1.000000000E+000  0.000000000E+000 -6.409860369E-001  3.206409860E+002 
 1.034000000E+004  0.000000000E+000 -1.349539269E-007 -7.986569017E-005  1.000000000E+000  0.000000000E+000 -6.409860363E-001  3.206409860E+002 
 1.035000000E+004  0.000000000E+000 -1.349539269E-007 -2.184600191E-006  1.000000000E+000  0.000000000E+000 -6.409860357E-001  3.206409860E+002 
 1.036000000E+004  0.000000000E+000 -1.350094381E-007 -7.985636825E-005  1.000000000E+000  0.000000000E+000 -6.409860351E-001  3.206409860E+002 
